81JourneyDataExtract25Oct2017-31Oct2017.csv,Dec11th2017,10:44:36am,25.26MB,CSVfile
82JourneyDataExtract01Nov2017-07Nov2017.csv,Dec11th2017,10:45:00am,24.12MB,CSVfile
83JourneyDataExtract08Nov2017-14Nov2017.csv,Dec11th2017,10:45:29am,21.68MB,CSVfile
84JourneyDataExtract15Nov2017-21Nov2017.csv,Dec11th2017,10:45:45am,21.63MB,CSVfile
85JourneyDataExtract22Nov2017-28Nov2017.csv,Dec11th2017,10:46:00am,21.05MB,CSVfile
86JourneyDataExtract29Nov2017-05Dec2017.csv,Dec11th2017,10:46:21am,19.70MB,CSVfile
87JourneyDataExtract06Dec2017-12Dec2017.csv,Feb15th2018,11:49:40am,16.11MB,CSVfile
88JourneyDataExtract13Dec2017-19Dec2017.csv,Feb15th2018,11:49:52am,15.70MB,CSVfile
89JourneyDataExtract20Dec2017-26Dec2017.csv,Feb15th2018,11:50:03am,13.31MB,CSVfile
8a-Journey-Data-Extract-26Jul15-07Aug15.csv,Oct22nd2015,05:06:56pm,59.61MB,CSVfile
8b-Journey-Data-Extract-08Aug15-22Aug15.csv,Oct22nd2015,05:07:46pm,62.71MB,CSVfile
90JourneyDataExtract27Dec2017-02Jan2018.csv,Feb15th2018,11:50:14am,8.38MB,CSVfile
91JourneyDataExtract03Jan2018-09Jan2018.csv,Feb15th2018,11:50:24am,16.01MB,CSVfile
92JourneyDataExtract10Jan2018-16Jan2018.csv,Feb15th2018,11:50:31am,18.62MB,CSVfile
93JourneyDataExtract17Jan2018-23Jan2018.csv,Feb15th2018,11:50:45am,17.59MB,CSVfile
94JourneyDataExtract24Jan2018-30Jan2018.csv,Feb15th2018,11:51:02am,19.32MB,CSVfile
95JourneyDataExtract31Jan2018-06Feb2018.csv,Feb15th2018,11:51:15am,17.62MB,CSVfile
96JourneyDataExtract07Feb2018-13Feb2018.csv,Feb15th2018,11:51:30am,17.07MB,CSVfile
97JourneyDataExtract14Feb2018-20Feb2018.csv,Apr12th2018,10:43:34am,18.70MB,CSVfile
98JourneyDataExtract21Feb2018-27Feb2018.csv,Apr12th2018,10:43:47am,17.24MB,CSVfile
99JourneyDataExtract28Feb2018-06Mar2018.csv,Apr12th2018,10:44:22am,11.65MB,CSVfile
9a-Journey-Data-Extract-23Aug15-05Sep15.csv,Oct22nd2015,05:03:29pm,43.18MB,CSVfile
9b-Journey-Data-Extract-06Sep15-19Sep15.csv,Oct22nd2015,05:04:00pm,50.96MB,CSVfile
